campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue,ctr,cac,roas,cvr,year,month,week,day_of_week
CAMP-00465,2025-07-18,display,Balanced fault-tolerant matrix Display IT,Italy,returning,21000,51,0,1873.49,0.0,0.0024285714285714284,,0.0,0.0,2025,7,29,Friday
CAMP-03102,2025-07-11,display,Secured high-level Graphical User Interface Display IT,Italy,returning,101344,187,5,2728.85,487.42,0.001845200505209978,545.77,0.17861736628982905,0.026737967914438502,2025,7,28,Friday
CAMP-04378,2024-06-21,display,Implemented intermediate strategy Display IT,Italy,vip,60206,91,2,439.31,218.8,0.0015114772614025181,219.655,0.49805376613325447,0.02197802197802198,2024,6,25,Friday
CAMP-00173,2024-06-05,email,Monitored asymmetric encoding Email FR,France,returning,26609,4482,132,1644.01,16227.92,0.16843924987786088,12.454621212121213,9.87093752471092,0.029451137884872823,2024,6,23,Wednesday
CAMP-04457,2025-10-21,social,Multi-layered needs-based project Social GE,Germany,returning,10760,440,22,504.22,3249.76,0.040892193308550186,22.91909090909091,6.445123160525168,0.05,2025,10,43,Tuesday
CAMP-04846,2024-07-19,email,Sharable analyzing adapter Email FR,France,vip,31335,3490,98,1293.96,11551.95,0.11137705441199937,13.203673469387756,8.927594361494947,0.028080229226361032,2024,7,29,Friday
CAMP-02541,2025-02-02,email,Object-based content-based protocol Email NE,Netherlands,new,39878,13520,439,736.67,63122.56,0.3390340538642861,1.6780637813211845,85.6863453106547,0.032470414201183434,2025,2,5,Sunday
CAMP-04810,2026-05-16,search,Operative 3rdgeneration database Search GE,Germany,new,21011,1198,48,2188.05,6529.34,0.057017752605777926,45.584375,2.984090857155915,0.04006677796327212,2026,5,20,Saturday
CAMP-03011,2024-12-17,search,Reactive systematic portal Search SP,Spain,vip,92810,7462,283,1687.22,41586.3,0.08040081887727615,5.96190812720848,24.647823046194333,0.03792548914500134,2024,12,51,Tuesday
CAMP-02261,2025-12-25,search,Reactive secondary throughput Search IT,Italy,vip,72586,7690,166,660.62,20587.36,0.1059432948502466,3.9796385542168675,31.163694711029034,0.021586475942782835,2025,12,52,Thursday
CAMP-02113,2025-06-28,display,Focused 24/7 budgetary management Display GE,Germany,returning,37322,55,1,1098.79,141.38,0.0014736616472857832,1098.79,0.12866880841653092,0.01818181818181818,2025,6,26,Saturday
CAMP-00901,2025-03-27,email,Reactive static conglomeration Email SP,Spain,vip,8805,2013,94,861.71,12079.42,0.22862010221465076,9.167127659574469,14.017964280326327,0.04669647292598112,2025,3,13,Thursday
CAMP-01447,2026-03-12,search,Switchable local architecture Search FR,France,returning,25766,2657,114,1951.17,13797.74,0.10312039121322673,17.115526315789474,7.071521189850192,0.042905532555513735,2026,3,11,Thursday
CAMP-04951,2025-09-03,search,Seamless needs-based application Search FR,France,vip,7012,585,24,466.45,2194.0,0.08342840844266972,19.435416666666665,4.703612391467467,0.041025641025641026,2025,9,36,Wednesday
CAMP-00742,2025-08-25,display,Stand-alone tangible structure Display NE,Netherlands,vip,98960,221,10,842.82,1439.13,0.00223322554567502,84.28200000000001,1.7075176194205168,0.04524886877828054,2025,8,35,Monday
CAMP-02294,2026-02-04,social,Team-oriented bandwidth-monitored structure Social SP,Spain,returning,11357,429,10,1655.19,999.29,0.03777406005106983,165.519,0.6037312936883379,0.023310023310023312,2026,2,6,Wednesday
CAMP-02453,2024-11-26,email,Open-source heuristic knowledge user Email NE,Netherlands,new,28320,6427,140,517.63,20906.62,0.22694209039548022,3.697357142857143,40.389119641442726,0.02178310253617551,2024,11,48,Tuesday
CAMP-02806,2025-10-28,social,Seamless mission-critical capacity Social NE,Netherlands,vip,16184,789,17,980.89,1705.94,0.04875185368264953,57.69941176470588,1.7391756466066532,0.021546261089987327,2025,10,44,Tuesday
CAMP-04129,2025-09-11,display,Integrated well-modulated toolset Display FR,France,vip,62077,122,5,1662.86,439.51,0.0019653011582389615,332.572,0.26430968331669535,0.040983606557377046,2025,9,37,Thursday
CAMP-01207,2025-06-27,social,Reactive transitional alliance Social GE,Germany,returning,10944,423,25,939.26,2294.77,0.038651315789473686,37.5704,2.443168025892724,0.0591016548463357,2025,6,26,Friday
CAMP-00510,2026-01-16,display,Re-engineered real-time extranet Display NE,Netherlands,new,142060,258,11,1994.71,942.48,0.0018161340278755455,181.33727272727273,0.4724897353500008,0.04263565891472868,2026,1,3,Friday
CAMP-04197,2024-11-24,social,Streamlined value-added definition Social NE,Netherlands,vip,9699,236,7,965.0,619.65,0.024332405402618825,137.85714285714286,0.6421243523316061,0.029661016949152543,2024,11,47,Sunday
CAMP-02673,2026-03-18,search,Face-to-face client-driven open architecture Search FR,France,returning,13113,634,4,1790.98,320.4,0.048348966674292684,447.745,0.17889647008900153,0.006309148264984227,2026,3,12,Wednesday
CAMP-02860,2026-02-08,email,Multi-channeled bi-directional array Email NE,Netherlands,new,3247,609,20,1065.61,1819.39,0.18755774561133354,53.280499999999996,1.70736948789895,0.03284072249589491,2026,2,6,Sunday
CAMP-03401,2024-09-15,search,Synergized 4thgeneration benchmark Search NE,Netherlands,returning,19052,1871,56,1354.54,8208.18,0.09820491287003989,24.188214285714285,6.05975460303867,0.029930518439337254,2024,9,37,Sunday
CAMP-01550,2024-05-27,email,Expanded foreground standardization Email NE,Netherlands,returning,30133,6697,195,605.93,16567.4,0.22224803371718713,3.107333333333333,27.342102223029066,0.02911751530536061,2024,5,22,Monday
CAMP-03334,2026-01-26,email,Expanded high-level info-mediaries Email NE,Netherlands,new,11209,2253,52,877.81,6923.19,0.20099919707378,16.880961538461538,7.886888962303916,0.0230803373280071,2026,1,5,Monday
CAMP-02203,2024-05-30,display,Upgradable even-keeled projection Display GE,Germany,vip,93999,150,3,538.32,262.66,0.0015957616570389046,179.44000000000003,0.48792539753306585,0.02,2024,5,22,Thursday
CAMP-02567,2026-03-25,search,Organic needs-based alliance Search GE,Germany,new,29676,2789,104,1639.15,15090.6,0.0939816686885025,15.761057692307693,9.206356953298966,0.03728935102187164,2026,3,13,Wednesday
CAMP-02733,2025-04-14,display,Visionary value-added website Display FR,France,new,22756,87,1,2183.49,134.74,0.003823167516259448,2183.49,0.06170854915754138,0.011494252873563218,2025,4,16,Monday
CAMP-02045,2025-09-12,email,Programmable value-added installation Email IT,Italy,vip,6232,1494,49,1389.82,3972.87,0.23973042362002567,28.363673469387752,2.8585500280611877,0.03279785809906292,2025,9,37,Friday
CAMP-00768,2024-09-01,email,Mandatory 6thgeneration product Email NE,Netherlands,returning,11445,1486,45,1227.06,5588.83,0.12983835736129315,27.267999999999997,4.554650954313563,0.03028263795423957,2024,9,35,Sunday
CAMP-04923,2025-12-08,search,Configurable mobile migration Search SP,Spain,new,49770,4035,148,1665.83,15523.97,0.08107293550331525,11.255608108108108,9.31906016820444,0.03667905824039653,2025,12,50,Monday
CAMP-03812,2024-12-26,email,Multi-layered system-worthy flexibility Email SP,Spain,vip,30585,4669,118,341.15,15397.82,0.15265653097923818,2.891101694915254,45.13504323611315,0.025273077746840865,2024,12,52,Thursday
CAMP-00422,2024-08-07,display,Cross-group exuding intranet Display IT,Italy,vip,18329,40,1,2002.65,111.45,0.0021823340062196517,2002.65,0.05565126207774698,0.025,2024,8,32,Wednesday
CAMP-00124,2024-06-22,email,Synergized interactive complexity Email FR,France,vip,6223,845,38,1395.8,5372.2,0.13578659810380844,36.73157894736842,3.8488322109184696,0.04497041420118343,2024,6,25,Saturday
CAMP-04205,2024-05-26,email,Multi-channeled real-time info-mediaries Email IT,Italy,returning,42488,10202,240,576.41,19555.58,0.2401148559593297,2.401708333333333,33.92651064346559,0.023524799059008037,2024,5,21,Sunday
CAMP-02681,2024-12-18,social,Reverse-engineered background collaboration Social GE,Germany,new,14999,472,22,6036.36,3104.67,0.03146876458430562,274.38,0.5143281712820309,0.046610169491525424,2024,12,51,Wednesday
CAMP-00820,2025-07-29,social,Inverse zero administration paradigm Social IT,Italy,new,3632,182,4,1233.9,571.27,0.05011013215859031,308.475,0.4629791717319069,0.02197802197802198,2025,7,31,Tuesday
CAMP-01404,2025-08-18,email,Open-architected content-based focus group Email FR,France,vip,10229,2051,67,1709.11,9495.9,0.2005083585883273,25.509104477611938,5.556049639871044,0.03266699171136031,2025,8,34,Monday
CAMP-01383,2024-07-30,email,Proactive bottom-line Internet solution Email FR,France,new,6189,1714,36,733.87,4528.14,0.27694296332202295,20.385277777777777,6.170220883807759,0.021003500583430573,2024,7,31,Tuesday
CAMP-02149,2025-10-03,search,Virtual analyzing leverage Search SP,Spain,new,19538,1313,64,1002.05,6137.82,0.06720237485924864,15.65703125,6.125263210418642,0.048743335872048744,2025,10,40,Friday
CAMP-01576,2025-09-02,search,Sharable heuristic paradigm Search GE,Germany,new,32460,2187,92,626.25,12143.77,0.06737523105360443,6.807065217391305,19.391249500998004,0.04206675811614083,2025,9,36,Tuesday
CAMP-01639,2024-08-25,search,Grass-roots dedicated neural-net Search IT,Italy,returning,14409,1403,63,3434.19,7175.61,0.0973696994933722,54.51095238095238,2.0894621439116645,0.04490377761938703,2024,8,34,Sunday
CAMP-01796,2025-06-23,social,Sharable optimal customer loyalty Social FR,France,vip,74943,2899,114,606.37,13867.43,0.03868273220981279,5.319035087719298,22.869584577073404,0.039323904794756816,2025,6,26,Monday
CAMP-04865,2025-03-21,search,Open-architected 24hour access Search SP,Spain,new,81172,3821,166,911.43,22116.51,0.047072882274675994,5.490542168674699,24.265725288831835,0.04344412457471866,2025,3,12,Friday
CAMP-00400,2025-08-01,search,Devolved well-modulated middleware Search FR,France,returning,15510,915,15,1098.79,2214.74,0.05899419729206963,73.25266666666667,2.0156171788967865,0.01639344262295082,2025,8,31,Friday
CAMP-00883,2024-08-23,search,Switchable radical Graphical User Interface Search FR,France,new,10400,537,23,890.35,2619.52,0.05163461538461538,38.71086956521739,2.942123883865895,0.04283054003724395,2024,8,34,Friday
CAMP-04627,2025-09-30,display,Networked composite artificial intelligence Display IT,Italy,new,43431,83,3,2318.09,329.49,0.0019110773410697427,772.6966666666667,0.14213857097869367,0.03614457831325301,2025,9,40,Tuesday
CAMP-01353,2025-11-27,social,Cross-platform multi-state framework Social GE,Germany,new,32467,1490,26,2578.02,3192.92,0.045892752641143314,99.15461538461538,1.238516380788357,0.0174496644295302,2025,11,48,Thursday
CAMP-04347,2025-04-24,search,Streamlined analyzing projection Search NE,Netherlands,new,18125,1349,41,1042.17,4502.41,0.07442758620689655,25.41878048780488,4.320226066764539,0.03039288361749444,2025,4,17,Thursday
CAMP-02131,2025-08-06,display,Team-oriented optimizing groupware Display NE,Netherlands,returning,24764,57,2,802.8,247.41,0.002301728315296398,401.4,0.30818385650224217,0.03508771929824561,2025,8,32,Wednesday
CAMP-00983,2025-09-15,display,Distributed logistical utilization Display NE,Netherlands,vip,64748,133,5,1496.37,404.65,0.002054117501698894,299.274,0.27042108569404627,0.03759398496240601,2025,9,38,Monday
CAMP-00457,2025-02-05,social,Phased maximized product Social IT,Italy,returning,15257,489,16,1109.3,2128.19,0.03205086189945599,69.33125,1.9184981519877402,0.032719836400818,2025,2,6,Wednesday
CAMP-03602,2024-11-13,social,User-centric modular adapter Social FR,France,vip,11787,504,13,1098.79,1422.7,0.042758971748536524,84.52230769230769,1.294787903056999,0.025793650793650792,2024,11,46,Wednesday
CAMP-01080,2025-05-30,search,Implemented modular architecture Search GE,Germany,returning,19341,900,35,1221.02,5107.67,0.04653327128897161,34.88628571428571,4.183117393654486,0.03888888888888889,2025,5,22,Friday
CAMP-01951,2024-12-25,display,Exclusive local ability Display IT,Italy,new,28044,78,3,1368.62,343.03,0.0027813436029097134,456.20666666666665,0.2506393301281583,0.038461538461538464,2024,12,52,Wednesday
CAMP-04359,2025-10-19,search,Self-enabling systemic focus group Search SP,Spain,new,146597,11634,319,862.74,38808.5,0.07936042347387737,2.7045141065830722,44.98284535317708,0.02741963211277291,2025,10,42,Sunday
CAMP-00690,2024-06-05,display,Reduced clear-thinking frame Display GE,Germany,vip,280337,452,9,1154.21,755.93,0.00161234514174012,128.24555555555557,0.6549328111868723,0.01991150442477876,2024,6,23,Wednesday
CAMP-02430,2024-09-14,search,User-centric global capacity Search GE,Germany,new,13365,859,37,1359.06,4997.33,0.06427235316124205,36.73135135135135,3.6770488425823733,0.04307334109429569,2024,9,37,Saturday
CAMP-00642,2024-07-05,social,Integrated zero administration complexity Social SP,Spain,vip,22304,835,30,825.54,3416.44,0.03743723098995696,27.517999999999997,4.138430602999249,0.03592814371257485,2024,7,27,Friday
CAMP-02393,2026-01-28,search,Managed intermediate leverage Search IT,Italy,vip,21275,989,29,2751.24,4125.1,0.046486486486486484,94.8703448275862,1.499360288451753,0.029322548028311426,2026,1,5,Wednesday
CAMP-01954,2026-05-02,display,Implemented context-sensitive synergy Display NE,Netherlands,vip,6675,13,0,985.56,0.0,0.001947565543071161,,0.0,0.0,2026,5,18,Saturday
CAMP-02804,2024-07-12,email,Grass-roots exuding approach Email FR,France,vip,8626,1451,55,1912.23,7913.52,0.1682123811731973,34.767818181818186,4.1383724761142755,0.03790489317711923,2024,7,28,Friday
CAMP-03299,2025-01-18,email,Diverse mission-critical collaboration Email SP,Spain,vip,50679,9104,451,2678.15,46528.91,0.179640482251031,5.938248337028825,17.373526501502905,0.049538664323374344,2025,1,3,Saturday
CAMP-03504,2025-12-06,email,Reduced regional function Email NE,Netherlands,returning,14389,1970,35,1552.56,4625.79,0.136910139690041,44.35885714285714,2.979459731024888,0.017766497461928935,2025,12,49,Saturday
CAMP-02711,2026-04-05,email,Innovative multi-state instruction set Email NE,Netherlands,new,10289,1249,35,1098.79,4367.38,0.12139177762659151,31.394,3.974717643953804,0.02802241793434748,2026,4,14,Sunday
CAMP-03405,2025-12-19,social,Mandatory methodical policy Social FR,France,vip,6830,226,5,256.51,713.38,0.03308931185944363,51.302,2.7811001520408563,0.022123893805309734,2025,12,51,Friday
CAMP-04816,2025-12-26,display,Digitized zero administration portal Display IT,Italy,returning,38983,90,2,523.53,215.41,0.002308698663519996,261.765,0.4114568410597292,0.022222222222222223,2025,12,52,Friday
CAMP-01885,2024-06-17,search,Total value-added attitude Search NE,Netherlands,vip,8994,570,16,1023.55,1982.4,0.06337558372248166,63.971875,1.936788627814958,0.028070175438596492,2024,6,25,Monday
CAMP-00390,2026-02-04,search,Inverse scalable intranet Search IT,Italy,new,129122,12745,256,2668.34,23470.13,0.09870510060253095,10.423203125,8.795779398427486,0.020086308356218125,2026,2,6,Wednesday
CAMP-02495,2024-10-28,email,Decentralized homogeneous knowledge user Email FR,France,returning,30405,2387,63,1098.79,9423.53,0.07850682453543825,17.44111111111111,8.576279361843483,0.026392961876832845,2024,10,44,Monday
CAMP-03182,2025-04-15,display,Up-sized object-oriented installation Display SP,Spain,new,36744,58,2,292.22,219.15,0.0015784890050076204,146.11,0.7499486688111696,0.034482758620689655,2025,4,16,Tuesday
CAMP-04728,2025-11-17,email,Phased web-enabled instruction set Email IT,Italy,new,4013,598,17,2520.33,1936.6,0.14901569897832045,148.25470588235294,0.7683914408033868,0.028428093645484948,2025,11,47,Monday
CAMP-00846,2026-05-10,display,Automated eco-centric middleware Display IT,Italy,new,40107,97,3,598.16,400.93,0.002418530431096816,199.38666666666666,0.6702721679818109,0.030927835051546393,2026,5,19,Sunday
CAMP-00092,2025-10-19,search,Multi-lateral coherent encoding Search GE,Germany,new,35890,3557,96,403.91,14265.82,0.09910838673725271,4.207395833333334,35.31930380530316,0.02698903570424515,2025,10,42,Sunday
CAMP-03967,2026-01-23,email,Open-source hybrid database Email NE,Netherlands,new,4720,975,32,544.33,4265.33,0.2065677966101695,17.0103125,7.835926735619935,0.03282051282051282,2026,1,4,Friday
CAMP-01980,2024-11-24,search,Innovative optimizing software Search FR,France,returning,58440,4794,161,2487.84,20169.5,0.08203285420944559,15.452422360248448,8.107233584153322,0.033583646224447226,2024,11,47,Sunday
CAMP-04808,2025-02-23,email,Fully-configurable optimizing secured line Email NE,Netherlands,returning,12647,1567,65,2523.55,5857.13,0.1239029018739622,38.823846153846155,2.3209882903053236,0.041480536056158264,2025,2,8,Sunday
CAMP-04727,2024-08-10,email,Persistent composite product Email GE,Germany,returning,7436,1870,41,1355.13,5305.03,0.2514792899408284,33.0519512195122,3.9147757041759825,0.021925133689839574,2024,8,32,Saturday
CAMP-03253,2025-04-08,display,Ameliorated background throughput Display GE,Germany,new,42551,97,2,1749.72,236.13,0.002279617400296115,874.86,0.13495302105479734,0.020618556701030927,2025,4,15,Tuesday
CAMP-02530,2024-12-23,search,Re-contextualized neutral system engine Search IT,Italy,vip,71957,4828,182,1290.44,22584.72,0.06709562655474798,7.0903296703296705,17.50156535755246,0.037696768848384424,2024,12,52,Monday
CAMP-01049,2024-10-13,email,Fully-configurable tertiary time-frame Email GE,Germany,new,61670,8813,407,1380.09,40530.56,0.14290578887627695,3.3908845208845206,29.368055706511893,0.04618177692045841,2024,10,41,Sunday
CAMP-01961,2025-07-19,email,Adaptive attitude-oriented approach Email GE,Germany,vip,19753,3123,55,641.84,6514.25,0.1581025666987293,11.669818181818183,10.149336283185841,0.01761127121357669,2025,7,29,Saturday
CAMP-02531,2025-05-31,display,Digitized incremental methodology Display SP,Spain,vip,63968,147,3,1217.26,346.8,0.002298024012006003,405.75333333333333,0.2849021573041092,0.02040816326530612,2025,5,22,Saturday
CAMP-04689,2024-10-21,search,Universal contextually-based firmware Search FR,France,new,10835,1440,39,1423.32,4925.44,0.1329026303645593,36.495384615384616,3.46052890425203,0.027083333333333334,2024,10,43,Monday
CAMP-00238,2024-08-17,search,Function-based web-enabled website Search NE,Netherlands,new,83913,7860,292,1605.58,32263.32,0.09366844231525509,5.498561643835616,20.094495447128143,0.0371501272264631,2024,8,33,Saturday
CAMP-03027,2024-11-08,search,Customizable full-range matrices Search NE,Netherlands,vip,24577,2073,57,1274.43,5459.2,0.08434715384302396,22.35842105263158,4.283640529491615,0.027496382054992764,2024,11,45,Friday
CAMP-03559,2025-06-18,email,Business-focused homogeneous orchestration Email NE,Netherlands,new,3331,694,24,748.04,2591.96,0.20834584208946264,31.168333333333333,3.465001871557671,0.0345821325648415,2025,6,25,Wednesday
CAMP-01134,2025-12-31,display,Synchronized content-based neural-net Display NE,Netherlands,new,4521,7,0,618.67,0.0,0.0015483300154833,,0.0,0.0,2025,12,1,Wednesday
CAMP-01806,2025-08-05,search,Balanced needs-based approach Search NE,Netherlands,returning,12136,685,28,2354.83,3444.7,0.05644363876071193,84.10107142857143,1.4628232186612198,0.040875912408759124,2025,8,32,Tuesday
CAMP-04478,2025-12-17,search,Grass-roots neutral superstructure Search NE,Netherlands,returning,28513,2282,84,1231.89,7372.83,0.08003366885280398,14.665357142857143,5.984974307770986,0.03680981595092025,2025,12,51,Wednesday
CAMP-00164,2025-02-15,display,Implemented tangible model Display GE,Germany,vip,69897,145,4,964.91,591.9,0.0020744810220753394,241.2275,0.6134250862774766,0.027586206896551724,2025,2,7,Saturday
CAMP-04758,2026-01-26,search,Configurable 24hour budgetary management Search FR,France,new,65250,7259,344,670.05,40738.7,0.11124904214559388,1.9478197674418603,60.799492575180956,0.04738944758231161,2026,1,5,Monday
CAMP-03412,2025-09-10,email,Horizontal attitude-oriented process improvement Email IT,Italy,returning,19412,4857,201,619.07,27087.89,0.2502060581083866,3.0799502487562194,43.75577882953462,0.04138357010500309,2025,9,37,Wednesday
CAMP-04715,2026-03-05,social,Customizable client-driven circuit Social SP,Spain,new,25982,1139,29,2076.76,3832.82,0.043838041721191594,71.61241379310346,1.845576763805158,0.025460930640913083,2026,3,10,Thursday
CAMP-03266,2025-10-11,email,Grass-roots hybrid software Email GE,Germany,returning,10969,2390,95,362.84,12477.39,0.21788677181146868,3.8193684210526313,34.38813251019733,0.0397489539748954,2025,10,41,Saturday
CAMP-03708,2025-05-13,display,Customizable grid-enabled complexity Display IT,Italy,returning,26317,40,1,594.72,118.64,0.001519930083216172,594.72,0.19948883508205542,0.025,2025,5,20,Tuesday
CAMP-04017,2024-11-26,social,Synergistic 24/7 challenge Social IT,Italy,vip,18948,639,11,975.38,957.23,0.033723875870804304,88.67090909090909,0.9813918677848633,0.017214397496087636,2024,11,48,Tuesday
CAMP-01812,2026-01-12,display,Visionary homogeneous productivity Display NE,Netherlands,new,3504,4,0,1248.63,0.0,0.001141552511415525,,0.0,0.0,2026,1,3,Monday
CAMP-03174,2025-02-05,display,Proactive demand-driven Graphic Interface Display NE,Netherlands,returning,52078,100,2,1098.79,263.96,0.001920196628134721,549.395,0.24022788703937967,0.02,2025,2,6,Wednesday
CAMP-03214,2024-10-14,display,Synchronized scalable matrices Display GE,Germany,returning,136496,231,4,1615.57,336.38,0.0016923572851951705,403.8925,0.2082113433648805,0.017316017316017316,2024,10,42,Monday
CAMP-01429,2025-12-27,display,Re-engineered bi-directional definition Display GE,Germany,returning,37261,35,1,3029.43,84.75,0.0009393199323689649,3029.43,0.0279755597587665,0.02857142857142857,2025,12,52,Saturday
CAMP-03687,2025-11-23,search,De-engineered well-modulated product Search SP,Spain,new,89162,8547,207,629.77,23056.39,0.09585922253874969,3.042367149758454,36.61081029582228,0.024219024219024218,2025,11,47,Sunday
CAMP-02857,2025-12-14,search,Programmable secondary parallelism Search FR,France,new,30873,2429,62,1157.51,5314.11,0.07867716127360477,18.669516129032257,4.590984095169804,0.025524907369287773,2025,12,50,Sunday
CAMP-03465,2026-02-21,search,Cloned directional leverage Search IT,Italy,returning,38709,3400,109,570.07,13324.75,0.0878348704435661,5.23,23.37388390899363,0.032058823529411765,2026,2,8,Saturday
CAMP-04506,2025-08-25,search,Intuitive maximized attitude Search SP,Spain,vip,31852,2873,109,977.03,12737.95,0.09019841768177822,8.963577981651376,13.037419526524264,0.03793943612948138,2025,8,35,Monday
CAMP-04697,2024-12-12,display,Multi-channeled reciprocal access Display FR,France,vip,12000,18,0,1356.18,0.0,0.0015,,0.0,0.0,2024,12,50,Thursday
CAMP-02878,2025-04-10,search,Polarized 3rdgeneration instruction set Search GE,Germany,new,52824,3148,98,1372.06,12073.14,0.059594123883083445,14.000612244897958,8.799279914872528,0.031130876747141042,2025,4,15,Thursday
CAMP-01453,2025-09-27,email,Vision-oriented 24/7 task-force Email GE,Germany,returning,12824,2880,55,1063.24,5224.95,0.22457891453524642,19.331636363636363,4.914177419961627,0.019097222222222224,2025,9,39,Saturday
CAMP-00594,2024-07-15,display,Universal mobile superstructure Display FR,France,returning,50073,114,4,609.9,381.74,0.0022766760529626747,152.475,0.6259058862108543,0.03508771929824561,2024,7,29,Monday
CAMP-02726,2025-05-16,email,Business-focused stable standardization Email GE,Germany,new,6691,0,0,877.19,0.0,0.0,,0.0,0.0,2025,5,20,Friday
CAMP-00042,2026-01-02,display,Compatible explicit artificial intelligence Display IT,Italy,vip,43685,66,2,1130.95,263.71,0.001510816069589104,565.475,0.23317564879083955,0.030303030303030304,2026,1,1,Friday
CAMP-00561,2024-09-04,display,Digitized methodical encryption Display FR,France,returning,27415,80,1,2750.18,96.02,0.002918110523436075,2750.18,0.034914078351235195,0.0125,2024,9,36,Wednesday
CAMP-02996,2026-05-15,display,Inverse systematic implementation Display GE,Germany,new,23334,39,1,813.58,112.44,0.001671380817690923,813.58,0.13820398731532238,0.02564102564102564,2026,5,20,Friday
CAMP-00244,2025-07-12,display,Reduced bi-directional paradigm Display GE,Germany,returning,62566,146,4,1387.49,579.57,0.0023335357862097625,346.8725,0.4177111186386929,0.0273972602739726,2025,7,28,Saturday
CAMP-01340,2025-11-26,email,Programmable global infrastructure Email NE,Netherlands,new,9820,1451,44,1705.19,4643.64,0.14775967413441954,38.754318181818185,2.7232390525395997,0.030323914541695383,2025,11,48,Wednesday
CAMP-02837,2024-12-29,email,Profit-focused logistical service-desk Email FR,France,returning,15044,2870,127,1552.69,14012.21,0.1907737303908535,12.225905511811025,9.024473655398051,0.04425087108013937,2024,12,52,Sunday
CAMP-03873,2024-09-27,email,Enterprise-wide global info-mediaries Email SP,Spain,new,7435,1452,55,1046.94,5189.58,0.1952925353059852,19.03527272727273,4.956902974382486,0.03787878787878788,2024,9,39,Friday
CAMP-01443,2025-10-17,search,Enhanced client-server knowledgebase Search NE,Netherlands,returning,147375,11678,380,751.06,54228.6,0.07924003392705682,1.9764736842105262,72.20275344180226,0.03253981846206542,2025,10,42,Friday
CAMP-00262,2024-06-25,search,Secured tertiary algorithm Search IT,Italy,new,14213,716,26,3526.02,3409.78,0.05037641595722226,135.61615384615385,0.9670336526735527,0.036312849162011177,2024,6,26,Tuesday
CAMP-02820,2024-12-21,social,Synchronized static middleware Social FR,France,returning,6999,286,9,2543.53,1176.1,0.04086298042577511,282.6144444444445,0.46238888473892575,0.03146853146853147,2024,12,51,Saturday
CAMP-01690,2025-02-24,search,Phased actuating moratorium Search IT,Italy,new,25354,2675,28,450.76,2974.47,0.10550603455076123,16.09857142857143,6.598788712396841,0.010467289719626169,2025,2,9,Monday
CAMP-01726,2024-07-18,email,Devolved scalable analyzer Email IT,Italy,vip,48503,9022,215,881.52,25568.66,0.18600911283838112,4.1000930232558135,29.00519557128596,0.023830636222567057,2024,7,29,Thursday
CAMP-01204,2025-09-12,display,Front-line coherent approach Display IT,Italy,returning,6325,13,0,510.45,0.0,0.0020553359683794467,,0.0,0.0,2025,9,37,Friday
CAMP-00835,2024-10-02,search,Optional human-resource algorithm Search NE,Netherlands,returning,135225,11988,256,1076.29,37906.51,0.0886522462562396,4.2042578125,35.21960623995392,0.02135468802135469,2024,10,40,Wednesday
CAMP-01867,2025-02-06,social,Visionary multi-state emulation Social SP,Spain,vip,21310,457,12,1310.21,1052.85,0.021445330830595966,109.18416666666667,0.803573472954717,0.0262582056892779,2025,2,6,Thursday
CAMP-02497,2024-08-02,search,Virtual attitude-oriented protocol Search GE,Germany,returning,21650,2171,65,802.11,6094.92,0.10027713625866051,12.340153846153846,7.59860866963384,0.029940119760479042,2024,8,31,Friday
CAMP-02011,2025-06-16,display,Compatible object-oriented implementation Display IT,Italy,new,89209,214,6,2727.26,814.95,0.002398861101458373,454.54333333333335,0.29881639447650754,0.028037383177570093,2025,6,25,Monday
CAMP-00341,2026-03-09,email,Reverse-engineered reciprocal Local Area Network Email GE,Germany,vip,18756,2518,59,2034.44,8260.15,0.13425037321390487,34.48203389830508,4.060159060970094,0.023431294678316124,2026,3,11,Monday
CAMP-03050,2025-02-03,search,Ergonomic stable knowledge user Search SP,Spain,returning,21388,1887,66,1623.82,6140.74,0.0882270432017954,24.60333333333333,3.7816629922035694,0.034976152623211444,2025,2,6,Monday
CAMP-01602,2025-02-23,email,Down-sized human-resource function Email IT,Italy,vip,25768,5694,273,907.05,35903.73,0.2209717479043775,3.3225274725274723,39.582966760377055,0.04794520547945205,2025,2,8,Sunday
CAMP-03065,2024-09-11,email,Advanced multimedia extranet Email IT,Italy,vip,30152,5187,157,444.5,23176.47,0.1720283894932343,2.8312101910828025,52.14053993250844,0.03026797763639869,2024,9,37,Wednesday
CAMP-04742,2024-10-26,search,Devolved asymmetric flexibility Search SP,Spain,new,96255,6303,214,1267.04,23044.4,0.06548231260713729,5.920747663551402,18.18758681651724,0.03395208630810725,2024,10,43,Saturday
CAMP-00481,2026-04-17,display,User-friendly asymmetric circuit Display NE,Netherlands,returning,59005,111,3,1867.94,390.01,0.0018811965087704432,622.6466666666666,0.20879150293906656,0.02702702702702703,2026,4,16,Friday
CAMP-02883,2026-03-17,social,Inverse intermediate conglomeration Social GE,Germany,vip,22809,1452,63,489.5,6236.09,0.06365908194133894,7.76984126984127,12.739713993871298,0.04338842975206612,2026,3,12,Tuesday
CAMP-03606,2025-12-08,search,Multi-layered bottom-line hub Search NE,Netherlands,vip,70649,6875,297,753.26,23895.47,0.09731206386502286,2.5362289562289564,31.72273849666782,0.0432,2025,12,50,Monday
